,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,Africa,Asia,Europe,North America,Oceania,South America
114,3269.077,4.556,7.557,0.417,2.4,78.87,76.51,57.33,50.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,97.164,5.64,81.63,0.931,0,0,1,0,0,0
115,2439.923,3.611,7.055,0.405,2.5,78.88,76.54,57.56,50.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,97.164,5.64,81.63,0.931,0,0,1,0,0,0
116,0.0,0.0,6.718,0.395,2.5,78.95,76.75,57.68,50.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,97.164,5.64,81.63,0.931,0,0,1,0,0,0
117,0.0,0.0,6.538,0.389,2.6,78.96,76.81,57.68,50.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,97.164,5.64,81.63,0.931,0,0,1,0,0,0
118,4194.773,9.456,6.237,0.377,2.7,78.97,76.83,57.78,50.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,97.164,5.64,81.63,0.931,0,0,1,0,0,0
119,3746.465,9.879,4.841,0.2727,3.7,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
120,1904.103,0.0,4.561,0.2874,3.5,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
121,1044.664,0.0,4.561,0.2633,3.8,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
122,854.5,0.0,4.561,0.2364,4.2,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
123,0.0,0.0,4.561,0.2364,4.2,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
124,0.0,0.0,4.561,0.2364,4.2,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
125,1568.23,2.47,4.561,0.2856,3.5,57.55,50.49,11.22,72.22,16.426,25.0,3.853,2.279,7824.362,2.2,176.957,17.11,5.3,19.75,90.083,1.3,74.62,0.716,0,0,0,1,0,0
126,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
127,3.855,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
128,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
129,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
130,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
131,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,53.7,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
132,0.0,0.0,0.0975,0.03735,26.7,18.23,14.2,0.895,55.56,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,1,0,0,0,0,0
133,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
134,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
135,2061.457,16.105,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
136,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
137,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
138,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
139,2206.403,16.105,1.0314999999999999,0.20350000000000001,4.9,75.31,73.96,46.88,41.67,1308.82,31.6,8.0955,5.115,50669.315,2.2,139.547,13.0,5.3,19.75,85.198,2.0,82.59,0.7785,0,0,0,1,0,0
140,400.051,0.303,13.659,0.0168,59.6,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
141,243.621,0.303,14.054,0.017,58.8,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
142,178.228,0.303,13.748,0.0174,57.4,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
143,241.057,0.303,13.579,0.0174,57.5,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
144,274.394,0.303,12.906,0.0194,51.5,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
145,202.59,0.303,11.253,0.0229,43.7,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
146,266.701,0.303,9.624,0.0268,37.3,76.19,73.24,24.115000000000002,75.46,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,2.75,38.3,79.807,1.7,71.78,0.654,0,1,0,0,0,0
147,323.25,5.071,1.272,0.297,3.4,56.93,44.53,7.48,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
148,350.293,2.873,1.225,0.281,3.6,57.01,44.7,7.54,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
149,286.996,2.366,1.173,0.2605,3.8,57.07,44.86,7.6,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
150,0.0,0.0,1.124,0.272,3.7,57.18,45.08,7.68,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
151,395.337,4.733,1.069,0.2773,3.6,57.22,45.17,7.72,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
152,0.0,0.0,1.048,0.2244,4.5,57.23,45.19,7.73,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
153,266.798,3.549,1.011,0.2292,4.4,57.31,45.34,7.79,29.63,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,7.4,20.75,25.383,1.1,71.51,0.718,0,0,0,0,0,1
154,498.857,15.628,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
155,650.843,17.466,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
156,587.72,14.708,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
157,364.031,21.143,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
158,0.0,0.0,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
159,0.0,0.0,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
160,798.233,39.222,6.6530000000000005,0.3336,3.0,28.9,25.9,3.8,36.11,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,0,0,1,0,0,0
161,0.0,0.0,0.845,0.5031,2.0,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
162,0.0,0.0,0.845,0.5031,2.0,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
163,1253.525,1.669,0.845,0.3735,2.7,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
164,0.0,0.0,0.952,0.3315,3.0,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
165,0.0,0.0,1.06,0.2978,3.4,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
166,0.0,0.0,1.167,0.2704,3.7,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
167,469.707,3.337,1.274,0.1932,5.2,57.43,46.92,3.0,13.89,4.044,25.8,3.941,2.242,15807.374,36.8,237.372,4.81,5.7,34.4,18.362499999999997,1.8,69.59,0.735,1,0,0,0,0,0
168,800.263,3.584,0.349,0.376,2.7,79.72,70.11,22.53,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
169,869.017,4.416,0.346,0.376,2.7,79.87,70.22,22.88,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
170,1341.859,4.673,0.342,0.376,2.7,80.01,70.33,23.27,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
171,1021.34,4.505,0.339,0.376,2.7,80.28,70.41,23.53,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
172,738.77,3.879,0.335,0.376,2.7,80.43,70.45,23.71,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
173,289.042,1.958,0.331,0.376,2.7,80.46,70.5,24.07,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
174,325.314,2.019,0.328,0.376,2.7,80.68,70.56,24.32,61.57,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,72.469,2.2,75.88,0.765,0,0,0,0,0,1
175,0.0,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
176,486.941,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
177,0.0,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
178,452.968,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
179,1161.864,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
180,0.0,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
181,1694.101,0.303,1.762,0.2395,4.2,92.25,91.5,24.115000000000002,57.41,81.347,32.4,4.591,2.382,71809.251,1.65,201.285,12.79,2.0,30.9,72.704,2.7,75.86,0.838,0,1,0,0,0,0
182,1615.711,12.615,5.883,0.2093,4.8,73.49,28.99,8.93,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
183,1327.02,12.615,5.678,0.214,4.7,73.49,29.04,9.0,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
184,1180.572,13.92,4.88,0.2417,4.1,73.49,29.1,9.07,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
185,1176.802,14.5,4.841,0.2361,4.2,73.49,29.15,9.15,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
186,686.855,5.8,4.802,0.2331,4.3,73.49,29.17,9.17,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
187,316.24,6.09,4.763,0.2332,4.3,73.49,29.18,9.18,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
188,1161.723,25.52,4.569,0.2334,4.3,73.49,29.21,9.22,44.44,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,97.164,7.454,75.05,0.816,0,0,1,0,0,0
189,1.163,0.233,0.013,0.0714,14.0,7.0,4.0,0.895,17.59,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
190,0.0,0.0,0.013,0.0302,33.1,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
191,0.698,0.047,0.013,0.0375,26.7,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
192,0.419,0.0,0.013,0.0321,31.2,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
193,0.279,0.0,0.013,0.0353,28.3,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
194,0.0,0.0,0.012,0.0368,27.2,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
195,0.186,0.0,0.015,0.0269,37.1,7.0,4.0,0.895,13.89,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,1,0,0,0,0,0
196,0.0,0.0,0.192,0.0178,56.1,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
197,3.019,0.0,0.212,0.0165,60.8,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
198,7.588,0.0,0.231,0.015,66.8,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
199,0.0,0.0,0.227,0.0135,73.9,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
200,0.0,0.0,0.222,0.0138,72.4,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
201,0.0,0.0,0.217,0.0141,70.9,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
202,14.687,0.0,0.213,0.017,58.8,0.07,0.06,0.895,19.44,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,24.6,6.144,0.8,61.58,0.433,1,0,0,0,0,0
203,2.065,0.303,0.203,0.0123,81.2,84.71,81.22,36.11,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
204,2.832,0.303,0.203,0.0134,74.7,84.72,81.23,36.31,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
205,2.714,0.303,0.203,0.0139,72.0,84.73,81.26,36.6,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
206,3.895,0.303,0.203,0.0151,66.4,84.74,81.27,36.85,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
207,6.609,0.303,0.203,0.0175,57.2,84.735,81.265,36.725,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
208,6.55,0.303,0.203,0.0197,50.7,84.75,81.29,37.14,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
209,6.373,0.303,0.203,0.0219,45.7,84.77,81.32,37.35,35.65,90.672,25.6,4.412,2.385,3645.07,1.65,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,0,1,0,0,0,0
210,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
211,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
212,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
213,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
214,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
215,0.0,0.0,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
216,35.189,0.992,0.0975,0.03735,26.7,3.5,2.6,0.895,30.56,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,1.6,24.6,2.735,1.3,59.29,0.563,1,0,0,0,0,0
217,313.571,3.573,2.186,0.1743,5.7,84.97,79.32,41.29,78.24,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
218,403.279,3.441,2.145,0.1914,5.2,84.98,79.44,41.65,78.24,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
219,346.013,3.31,2.092,0.1686,5.9,85.01,79.53,42.01,78.24,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
220,344.069,3.284,2.067,0.1644,6.1,85.04,79.63,42.29,76.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
221,173.979,1.629,2.026,0.1644,6.1,85.07,79.7,42.5,76.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
222,141.931,1.103,2.032,0.1604,6.2,85.09,79.79,42.65,76.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
223,421.615,3.336,1.884,0.1626,6.1,85.1,79.94,43.0,76.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,85.198,2.5,82.43,0.929,0,0,0,1,0,0
224,46.271,0.0,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
225,32.034,0.0,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
226,26.695,0.0,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
227,26.695,0.0,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
228,5.339,0.0,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
229,23.136,1.78,0.0975,0.03735,26.7,61.18,50.89,0.895,47.22,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
230,30.254,1.78,0.0975,0.03735,26.7,61.18,50.89,0.895,54.63,135.58,25.7,4.46,3.437,6222.554,36.8,182.219,2.42,2.1,16.5,18.362499999999997,2.1,72.98,0.665,1,0,0,0,0,0
231,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
232,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
233,32271.647,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
234,0.0,15.038,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
235,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
236,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
237,0.0,0.0,1.0314999999999999,0.20350000000000001,4.9,89.39,86.66,11.22,42.59,256.496,31.6,8.0955,5.115,49903.029,2.2,190.968,13.22,5.3,19.75,85.198,2.0,83.92,0.7785,0,0,0,1,0,0
