,iso_code,date,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
1135,SWE,2/2/2022,3858.699,6.594,6.48,0.5416,1.8,75.61866847918394,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1136,SWE,2/3/2022,3596.499,7.087,6.086,0.5646,1.8,74.26975581377599,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1137,SWE,2/4/2022,2768.559,7.874,5.692,0.5368,1.9,74.4123861578544,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1138,SWE,2/5/2022,0.0,0.0,5.298,0.5767,1.7,74.14834737896105,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1139,SWE,2/6/2022,0.0,0.0,4.904,0.6231,1.6,74.08,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1140,SWE,2/7/2022,0.0,0.0,4.504,0.6785,1.5,74.1494860050905,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
1141,CHE,2/1/2022,3757.561,1.721,11.28,0.399,2.5,67.96,56.48,214.243,43.1,18.436,57410.166,1.2,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1142,CHE,2/2/2022,4725.263,2.983,10.885,0.4,2.5,68.0,56.48,214.243,43.1,18.436,57410.166,1.2000000000000002,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1143,CHE,2/3/2022,4215.711,2.18,10.469,0.399,2.5,68.02,56.48,214.243,43.1,18.436,57410.166,1.2,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1144,CHE,2/4/2022,3832.256,1.262,9.972,0.402,2.5,68.05,56.48,214.243,43.1,18.436,57410.166,1.1999999999999995,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1145,CHE,2/5/2022,0.0,0.344,9.684,0.401,2.5,68.1,56.48,214.243,43.1,18.436,57410.166,1.2000000000000002,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1146,CHE,2/6/2022,0.0,0.459,9.458,0.401,2.5,68.11,56.48,214.243,43.1,18.436,57410.166,1.1999999999999997,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1147,CHE,2/7/2022,7877.006,2.524,9.171,0.4,2.5,68.13,56.48,214.243,43.1,18.436,57410.166,1.2000000000000002,99.739,5.59,22.6,28.9,4.53,0.955,0,0,1,0,0,0
1148,SYR,2/1/2022,4.432,0.164,0.7075923752721586,0.1714391749103116,6.683439695360843,27.377231267702555,37.96,245.2429277608489,21.7,3.002,43391.03489322709,67.1,376.264,13.121992449155934,0.4,53.9,1.5,0.567,0,1,0,0,0,0
1149,SYR,2/2/2022,4.706,0.164,0.6908978220093626,0.1732420326022188,6.619364543366471,27.138435846130047,37.96,245.2270244803103,21.7,3.0019999999999993,43381.83188919895,67.09999999999998,376.264,13.121853941062959,0.4,53.9,1.5,0.567,0,1,0,0,0,0
1150,SYR,2/3/2022,4.76,0.164,0.6877100691366497,0.17358628049528926,6.607129669714907,27.09236140923394,37.96,245.22420148927353,21.7,3.002,43380.19826412268,67.1,376.264,13.121829354493917,0.39999999999999997,53.89999999999999,1.5,0.567,0,1,0,0,0,0
1151,SYR,2/4/2022,4.651,0.164,0.694178641979817,0.17288773432143295,6.631956616659115,27.185705174848668,37.96,245.2299987800931,21.7,3.002,43383.55307451138,67.1,376.264,13.12187984544098,0.4,53.9,1.5,0.567,0,1,0,0,0,0
1152,SYR,2/5/2022,4.651,0.164,0.7087894731629876,0.17360771817937737,6.688034261510626,5.9,30.56,245.2299987800931,21.7,3.0020000000000002,43383.55307451138,67.1,376.264,13.12187984544098,0.39999999999999997,53.89999999999999,1.5,0.567,0,1,0,0,0,0
1153,SYR,2/6/2022,4.87,0.219,0.6958342741325567,0.17270894132742165,6.638311077312455,7.3306045428411615,30.56,209.83496942402843,21.7,3.0020000000000002,34389.04576309358,67.1,376.264,11.113328740679203,0.4,53.9,1.5,0.567,0,1,0,0,0,0
1154,SYR,2/7/2022,0.0,0.0,1.0875954250352258,0.13040235227545355,8.132775777192782,20.96679899189456,30.56,256.496,21.7,2.927725068186712,49903.029,67.10000000000001,376.264,13.220000000000002,0.4,53.9,1.5,0.567,0,1,0,0,0,0
1155,TWN,2/1/2022,2.515,0.0,0.819,0.0032,311.7,71.28097513869017,27.78,256.496,42.2,10.794053836251708,49903.028999999995,1.4142041499270943,103.957,13.22,14.476831832764422,15.907327331057678,3.4232228879691893,0.8320316668903565,0,1,0,0,0,0
1156,TWN,2/2/2022,2.222,0.0,0.687,0.0035,286.8,72.04735437988798,27.78,256.496,42.2,10.788742701224061,49903.028999999995,1.4159772864820626,103.957,13.22,14.476663663212232,15.906654652848921,3.4242617188012106,0.8318608547355612,0,1,0,0,0,0
1157,TWN,2/3/2022,2.306,0.0,0.59,0.004,251.4,71.40585494047384,27.78,256.49600000000004,42.2,10.782096581793915,49903.029,1.4181961111304542,103.957,13.22,14.477127185082685,15.908508740330735,3.424788648734185,0.8316471079610998,0,1,0,0,0,0
1158,TWN,2/4/2022,2.976,0.0,0.573,0.0041,242.2,71.25359365023145,27.78,256.49600000000004,42.2,10.774300616574825,49903.028999999995,1.4207988148537198,103.957,13.220000000000002,14.478543111102564,15.914172444410243,3.4242878751031096,0.8313963808357583,0,1,0,0,0,0
1159,TWN,2/5/2022,3.018,0.0,0.607,0.0041,241.3,71.24196682508017,27.78,256.496,42.2,10.775880126745868,49903.028999999995,1.4202714911821044,103.957,13.219999999999999,14.478527585482999,15.914110341931996,3.4240393253110555,0.8314471796827904,0,1,0,0,0,0
1160,TWN,2/6/2022,1.803,0.0,0.68,0.0036,277.7,73.36,27.78,256.4959999999999,42.2,10.791588340174318,49903.028999999995,1.415027262349995,103.957,13.219999999999999,14.484586166162927,15.938344664651696,3.4245954897699473,0.8319523737269505,0,1,0,0,0,0
1161,TWN,2/7/2022,2.012,0.0,0.899,0.0027,373.5,73.45,27.78,256.496,42.2,10.803351770500292,49903.028999999995,1.411100009848556,103.957,13.219999999999999,14.484296441583723,15.937185766334883,3.4231217388590323,0.832330699051256,0,1,0,0,0,0
